priority_rank,school_id,school_name,region,latest_year,latest_gpa,latest_pass_rate,latest_sat,size_band,severity_score,trend_decline_score,recoverability_score,priority_score,priority_category,gpa_slope,pass_rate_slope,similar_school_count,evidence_years,first_year,data_quality
5551,S1689,PEACE SECONDARY SCHOOL,KAGERA,2025,2.7143,100.0,15.0,Small,21.42875,0.0,75.64102564102569,25.84258012820514,Low,-0.05657999999999489,10.000000000002434,965,10,2016,Complete
5552,S0264,BARBRO-JOHANSSON SECONDARY SCHOOL,DAR ES SALAAM,2025,2.0964,100.0,71.0,Medium,13.705,0.6756756756756711,93.91258318209317,25.837719339121335,Low,-0.05514000000000152,-0.13513513513513423,862,10,2016,Complete
5553,S1599,BAOBAB SECONDARY SCHOOL,PWANI,2025,1.891,99.61685823754789,261.0,Very Large,11.329070881226055,0.5747126436782125,100.0,25.836949233716492,Low,-0.14692000000001035,-0.11494252873564251,856,10,2016,Complete
5554,S5597,ST. GABRIEL TECHNICAL SECONDARY SCHOOL,DODOMA,2025,2.3657,100.0,27.0,Small,17.07125,7.166000000001365,75.64102564102569,25.813630128205546,Low,0.03583000000000682,4.256661309384458e-15,965,6,2020,Complete
5555,S5065,AMKA SECONDARY SCHOOL,MBEYA,2025,2.7083,100.0,12.0,Small,21.353749999999998,0.0,75.64102564102569,25.805080128205137,Low,-0.16558999999998314,10.000000000002434,965,10,2016,Complete
5556,S0226,KAGUNGULI SECONDARY SCHOOL,MWANZA,2025,2.1225,100.0,45.0,Medium,14.03125,0.0,93.91258318209317,25.798141636418634,Low,-0.07763000000000116,4.256661309384458e-15,862,10,2016,Complete
5557,S1870,NDAGARA SECONDARY SCHOOL,KAGERA,2025,2.707,100.0,23.0,Small,21.3375,0.0,75.64102564102569,25.796955128205138,Low,-0.4227400000000078,11.583333333333156,965,7,2016,Complete
5558,S0316,KIBASILA SECONDARY SCHOOL,DAR ES SALAAM,2025,1.9273,100.0,301.0,Very Large,11.59125,0.0,100.0,25.795625,Low,-0.07488000000000898,0.09661835748794953,856,10,2016,Complete
5559,S0289,SOLACE GIRLS' SECONDARY SCHOOL,MBEYA,2025,1.9272,100.0,74.0,Large,11.59,0.0,100.0,25.795,Low,-0.20495000000000868,4.256661309384458e-15,862,10,2016,Complete
5560,S5455,NOBLELIGHT SECONDARY SCHOOL,DAR ES SALAAM,2018,2.7063,100.0,7.0,Small,21.328750000000003,0.0,75.64102564102569,25.792580128205138,Low,,,965,1,2018,Insufficient trend history
5561,S5885,MKONO VISION SECONDARY SCHOOL,GEITA,2025,1.9264,100.0,110.0,Large,11.579999999999998,0.0,100.0,25.79,Low,-0.031969999999996696,4.256661309384458e-15,862,4,2022,Complete
5562,S0106,DUNG'UNYI SEMINARY,SINGIDA,2025,2.1191,100.0,47.0,Medium,13.98875,0.0,93.91258318209317,25.776891636418632,Low,-0.09021000000000086,4.256661309384458e-15,862,10,2016,Complete
5563,S0141,NAMUPA SEMINARY,LINDI,2025,2.1166,100.0,42.0,Medium,13.9575,0.0,93.91258318209317,25.761266636418632,Low,-0.043669999999995004,0.8333333333333177,862,10,2016,Complete
5564,S0294,MT. CARMEL SECONDARY SCHOOL,KIGOMA,2025,2.1127,100.0,52.0,Medium,13.908749999999998,0.0,93.91258318209317,25.736891636418633,Low,-0.1304700000000061,4.256661309384458e-15,862,10,2016,Complete
5565,S4827,ST. PETER CLAVER HIGH SCHOOL,DODOMA,2025,1.9147,100.0,159.0,Very Large,11.433750000000002,0.0,100.0,25.716875,Low,-0.061380000000003404,4.256661309384458e-15,856,10,2016,Complete
5566,S3905,UWATA SECONDARY SCHOOL,MBEYA,2025,1.5662,100.0,130.0,Very Large,7.077500000000001,7.2379999999999125,100.0,25.710149999999974,Low,0.03618999999999956,4.256661309384458e-15,856,10,2016,Complete
5567,S1291,PEMBA ISLAMIC COLLEGE,KASKAZINI PEMBA,2025,2.1082,100.0,61.0,Medium,13.852500000000001,0.0,93.91258318209317,25.708766636418634,Low,-0.14726999999999676,4.256661309384458e-15,862,10,2016,Complete
5568,S5293,MOUNT ARARAT SECONDARY SCHOOL,PWANI,2025,2.6911,100.0,12.0,Small,21.13875,0.0,75.64102564102569,25.69758012820514,Low,-0.05489000000001841,2.5000000000006057,965,10,2016,Complete
5569,S5536,HELASITA SECONDARY SCHOOL,DAR ES SALAAM,2025,1.8823,100.0,133.0,Very Large,11.02875,0.5919999999988754,100.0,25.691974999999662,Low,0.002959999999994377,4.256661309384458e-15,856,7,2019,Complete
5570,S0138,MPWAPWA SECONDARY SCHOOL,DODOMA,2025,2.1013,100.0,71.0,Medium,13.766250000000003,0.0,93.91258318209317,25.665641636418634,Low,-0.09445999999999823,4.256661309384458e-15,862,10,2016,Complete
5571,S4007,AGUSTIVO HIGH SCHOOL,RUVUMA,2025,2.0998,100.0,54.0,Medium,13.747500000000002,0.0,93.91258318209317,25.656266636418636,Low,-0.12677000000000122,4.256661309384458e-15,862,10,2016,Complete
5572,S5646,ST. JOSEPH RUTABO SECONDARY SCHOOL,KAGERA,2025,1.899,100.0,72.0,Large,11.2375,0.0,100.0,25.61875,Low,-0.07007000000000695,4.256661309384458e-15,862,7,2019,Complete
5573,S0506,UNGWASI SECONDARY SCHOOL,KILIMANJARO,2025,2.6771,100.0,31.0,Small,20.963749999999997,0.0,75.64102564102569,25.610080128205137,Low,-0.30518000000000833,0.6976744186046372,965,10,2016,Complete
5574,S0664,MANGIO SECONDARY SCHOOL,KILIMANJARO,2025,2.6741,100.0,24.0,Small,20.926250000000003,0.0,75.64102564102569,25.59133012820514,Low,-0.1452675675675603,2.6876384038646583e-15,965,4,2018,Complete
5575,S0216,NGANZA SECONDARY SCHOOL,MWANZA,2019,2.0893,100.0,42.0,Medium,13.616250000000003,2.659227762298434e-14,93.91258318209317,25.590641636418646,Low,-0.014249999999987351,-5.3184555245968685e-15,862,3,2017,Limited trend history
5576,S5654,USA RIVER REHABILITATION SECONDARY SCHOOL,ARUSHA,2025,2.6735,100.0,14.0,Small,20.918750000000003,0.0,75.64102564102569,25.58758012820514,Low,-0.07763999999999435,4.256661309384458e-15,965,5,2020,Complete
5577,S5038,MWL. TUTUBA SECONDARY SCHOOL,KIGOMA,2025,2.6731,100.0,39.0,Small,20.913749999999997,0.0,75.64102564102569,25.585080128205135,Low,-0.02384000000001051,0.20000000000004867,965,10,2016,Complete
5578,S0139,MTWARA TECHNICAL SECONDARY SCHOOL,MTWARA,2025,1.8935,100.0,163.0,Very Large,11.16875,0.0,100.0,25.584375,Low,-0.30909000000000053,0.7058823529411606,856,10,2016,Complete
5579,S1319,UPENDO SECONDARY SCHOOL,TANGA,2025,2.6685,100.0,13.0,Small,20.85625,0.0,75.64102564102569,25.55633012820514,Low,-0.35414000000000195,3.333333333333258,965,10,2016,Complete
5580,S0176,LUSANGI MORAVIAN JUNIOR SEMINARY,TABORA,2025,2.6674,100.0,9.0,Small,20.8425,0.0,75.64102564102569,25.54945512820514,Low,-0.04093999999999458,4.256661309384458e-15,965,10,2016,Complete
5581,S0154,ST. PETER'S SEMINARY,MOROGORO,2025,1.6833,100.0,102.0,Large,8.54125,4.22399999999892,100.0,25.537824999999675,Low,0.0211199999999946,4.256661309384458e-15,862,10,2016,Complete
5582,S3669,SANDY VALLEY SECONDARY SCHOOL,DAR ES SALAAM,2025,2.5609,100.0,30.0,Small,19.511250000000004,2.0979999999985273,75.64102564102569,25.513230128204697,Low,0.010489999999992637,4.256661309384458e-15,965,7,2019,Complete
5583,S0357,URU SECONDARY SCHOOL,KILIMANJARO,2025,1.8811,100.0,104.0,Large,11.01375,0.0,100.0,25.506875,Low,-0.17783000000000798,4.256661309384458e-15,862,10,2016,Complete
5584,S1623,AGGREY SECONDARY SCHOOL,MBEYA,2025,2.6603,100.0,12.0,Small,20.75375,0.0,75.64102564102569,25.505080128205137,Low,-0.3816500000000185,4.256661309384458e-15,965,10,2016,Complete
5585,S4446,LUTHER GIRLS' SECONDARY SCHOOL,PWANI,2025,2.4492,100.0,29.0,Small,18.115,4.373999999998963,75.64102564102569,25.497905128204827,Low,0.021869999999994814,0.370370370370463,965,10,2016,Complete
5586,S3555,MUYUNI SECONDARY SCHOOL,KUSINI UNGUJA,2025,2.5317,100.0,37.0,Small,19.14625,2.577319587628778,75.64102564102569,25.47452600449377,Low,-0.4840000000000209,-0.5154639175257557,965,10,2016,Complete
5587,S0513,MIHAYO SECONDARY SCHOOL,TABORA,2025,1.8756,100.0,90.0,Large,10.944999999999999,0.0,100.0,25.4725,Low,-0.2987900000000149,4.256661309384458e-15,862,10,2016,Complete
5588,S4094,ST. MARTINS GIRLS' SECONDARY SCHOOL,MOROGORO,2025,2.0685,100.0,50.0,Medium,13.356249999999998,0.0,93.91258318209317,25.460641636418632,Low,-0.061670000000003604,4.256661309384458e-15,862,10,2016,Complete
5589,S4202,FRANCIS MARIA LIBERMANN SECONDARY SCHOOL,MJINI MAGHARIBI,2025,2.0675,100.0,51.0,Medium,13.343749999999998,0.0,93.91258318209317,25.454391636418634,Low,-0.051579999999999085,4.256661309384458e-15,862,10,2016,Complete
5590,S1756,CENTRAL BUHONGWA SECONDARY SCHOOL,MWANZA,2024,2.6516,100.0,22.0,Small,20.645000000000003,0.0,75.64102564102569,25.45070512820514,Low,-0.14282999999999466,1.1011116663986814e-14,965,9,2016,Complete
5591,S2649,O.S.P. RUHUJI SECONDARY SCHOOL,NJOMBE,2025,2.6485,100.0,25.0,Small,20.60625,0.0,75.64102564102569,25.43133012820514,Low,-0.21843000000000565,0.2439024390244455,965,10,2016,Complete
5592,S5357,ST. PIO X MALINYI SECONDARY SCHOOL,MOROGORO,2025,2.6478,100.0,29.0,Small,20.597500000000004,0.0,75.64102564102569,25.42695512820514,Low,-0.01847999999999438,4.256661309384458e-15,965,10,2016,Complete
5593,S3965,IRINGA ADVENTIST SECONDARY SCHOOL,IRINGA,2025,2.5833,100.0,11.0,Small,19.791249999999998,1.3359999999995975,75.64102564102569,25.424630128205017,Low,0.006679999999997987,4.256661309384458e-15,965,10,2016,Complete
5594,S5108,MAHENDE SECONDARY SCHOOL,MARA,2025,2.0593,100.0,48.0,Medium,13.241249999999999,0.0,93.91258318209317,25.403141636418635,Low,-0.06738000000001064,4.256661309384458e-15,862,10,2016,Complete
5595,S0435,BISHOP MOSHI SECONDARY SCHOOL,KILIMANJARO,2025,2.6432,100.0,24.0,Small,20.540000000000003,0.0,75.64102564102569,25.39820512820514,Low,-0.2824200000000146,4.256661309384458e-15,965,10,2016,Complete
5596,S4479,ST. ANN'S SECONDARY SCHOOL,DAR ES SALAAM,2025,2.0578,100.0,43.0,Medium,13.222499999999998,0.0,93.91258318209317,25.393766636418633,Low,-0.11585999999999552,4.256661309384458e-15,862,10,2016,Complete
5597,S6012,KISHAPU GIRLS' SECONDARY SCHOOL,SHINYANGA,2025,2.6402,100.0,36.0,Small,20.5025,0.0,75.64102564102569,25.379455128205137,Low,-0.11015000000000259,1.7530813908894377e-15,965,3,2023,Limited trend history
5598,S6109,GLOBAL MISSION SECONDARY SCHOOL,DAR ES SALAAM,2025,1.6575,100.0,27.0,Small,8.21875,20.39999999999075,75.64102564102569,25.357580128202365,Low,0.10199999999995375,1.3076279587826524e-15,965,2,2024,Limited trend history
5599,S3534,CENTRAL VALLEY SECONDARY SCHOOL,MWANZA,2025,1.8539,100.0,96.0,Large,10.673750000000002,0.0,100.0,25.336875,Low,-0.3017200000000091,4.256661309384458e-15,862,10,2016,Complete
5600,S1172,MARGERY WOLF KUHN SECONDARY SCHOOL,PWANI,2025,2.0458,100.0,42.0,Medium,13.072499999999998,0.0,93.91258318209317,25.318766636418633,Low,-0.15541999999999767,4.256661309384458e-15,862,10,2016,Complete
5601,S1670,STANLEY SECONDARY SCHOOL,DAR ES SALAAM,2018,2.0454,100.0,48.0,Medium,13.067499999999999,0.0,93.91258318209317,25.316266636418632,Low,-0.18429999999997213,3.452753810433556e-16,862,3,2016,Limited trend history
5602,S0112,IYUNGA TECHNICAL SECONDARY SCHOOL,MBEYA,2025,1.8479,100.0,137.0,Very Large,10.59875,0.0,100.0,25.299375,Low,-0.23136000000000922,0.456465824564,856,10,2016,Complete
5603,S5587,SCIM POLYTECHNIC SECONDARY SCHOOL,IRINGA,2025,1.9726,100.0,50.0,Medium,12.157499999999999,1.4319999999998991,93.91258318209317,25.290866636418603,Low,0.007159999999999496,0.19607843137259612,862,6,2020,Complete
5604,S5200,BETHANY GIRLS' SECONDARY SCHOOL,KILIMANJARO,2025,1.9897,100.0,68.0,Medium,12.37125,1.0679999999993073,93.91258318209317,25.288541636418426,Low,0.005339999999996536,4.256661309384458e-15,862,9,2017,Complete
5605,S5077,MIKIGA SECONDARY SCHOOL,RUVUMA,2025,1.8447,100.0,77.0,Large,10.55875,0.0,100.0,25.279375,Low,-0.2339400000000118,4.256661309384458e-15,862,10,2016,Complete
5606,S0245,PALLOTI GIRLS' SECONDARY SCHOOL,SINGIDA,2025,1.8442,100.0,122.0,Very Large,10.5525,0.0,100.0,25.27625,Low,-0.036819999999999097,4.256661309384458e-15,856,10,2016,Complete
5607,S5691,MT. KAROLO BOROMEO SECONDARY SCHOOL,SONGWE,2025,1.8406,100.0,87.0,Large,10.5075,0.0,100.0,25.25375,Low,-0.1234299999999899,4.256661309384458e-15,862,4,2022,Complete
5608,S5558,BUKOBA HOPE LUTHERAN SECONDARY SCHOOL,KAGERA,2025,1.8394,100.0,127.0,Very Large,10.4925,0.0,100.0,25.24625,Low,-0.10167000000000283,4.256661309384458e-15,856,6,2020,Complete
5609,S1522,SCOLASTICA SECONDARY SCHOOL,KILIMANJARO,2025,2.0321,100.0,44.0,Medium,12.901249999999997,0.0,93.91258318209317,25.233141636418633,Low,-0.18047000000000935,4.256661309384458e-15,862,10,2016,Complete
5610,S5278,SAKANA SECONDARY SCHOOL,DAR ES SALAAM,2025,2.6111,100.0,1.0,Small,20.138749999999998,0.0,75.64102564102569,25.19758012820514,Low,-0.2690500000000154,2.142857142857092,965,9,2017,Complete
5611,S4657,GREENLIGHT SECONDARY SCHOOL,DAR ES SALAAM,2025,2.0031,100.0,59.0,Medium,12.538749999999999,0.48199999999995313,93.91258318209317,25.19649163641862,Low,0.0024099999999997656,4.256661309384458e-15,862,10,2016,Complete
5612,S1632,MOUNT UDZUNGWA SECONDARY SCHOOL,MOROGORO,2025,2.6105,100.0,16.0,Small,20.13125,0.0,75.64102564102569,25.19383012820514,Low,-0.33033999999999303,21.48496240601637,965,10,2016,Complete
5613,S5493,TUMAINI SENIOR SECONDARY SCHOOL,ARUSHA,2025,1.7182,100.0,69.0,Medium,8.9775,6.406000000001233,93.91258318209317,25.193066636419005,Low,0.032030000000006165,4.256661309384458e-15,862,7,2019,Complete
5614,S4928,LIVING STONE BOYS' SEMINARY,TANGA,2025,1.8784,100.0,50.0,Medium,10.98,3.062000000000965,93.91258318209317,25.191116636418926,Low,0.015310000000004825,4.256661309384458e-15,862,10,2016,Complete
5615,S0647,NGARENANYUKI SECONDARY SCHOOL,ARUSHA,2025,2.6084,100.0,25.0,Small,20.105,0.0,75.64102564102569,25.18070512820514,Low,-0.0736899999999984,4.256661309384458e-15,965,10,2016,Complete
5616,S4572,IPWAGA SECONDARY SCHOOL,MWANZA,2025,1.6309,100.0,89.0,Large,7.88625,4.053802197800721,100.0,25.159265659340218,Low,0.009279999999992778,-0.4395604395604331,862,10,2016,Complete
5617,S3482,MWENYEHERI ANUARITE SECONDARY SCHOOL,DAR ES SALAAM,2025,2.0194,100.0,49.0,Medium,12.742500000000001,0.0,93.91258318209317,25.153766636418634,Low,-0.10069000000001167,0.11502347417847517,862,10,2016,Complete
5618,S2935,IMAGE-VOSA SECONDARY SCHOOL,IRINGA,2025,2.0154,100.0,50.0,Medium,12.6925,0.0,93.91258318209317,25.128766636418636,Low,-0.06493000000001119,4.256661309384458e-15,862,10,2016,Complete
5619,S5702,KINGDOM LIFE SECONDARY SCHOOL,MWANZA,2025,2.6,100.0,1.0,Small,20.0,0.0,75.64102564102569,25.12820512820514,Low,-0.25038000000002636,4.256661309384458e-15,965,6,2020,Complete
5620,S4193,HARRISON UWATA GIRLS' SECONDARY SCHOOL,MBEYA,2025,1.5844,100.0,175.0,Very Large,7.305000000000001,4.89199999999987,100.0,25.12009999999996,Low,0.024459999999999347,4.256661309384458e-15,856,10,2016,Complete
5621,S5174,ST. CATHERINE SECONDARY SCHOOL,TANGA,2025,1.7725,100.0,81.0,Large,9.65625,0.9580000000003006,100.0,25.11552500000009,Low,0.004790000000001503,4.256661309384458e-15,862,10,2016,Complete
5622,S0198,AILANGA LUTHERAN JUNIOR SEMINARY,ARUSHA,2025,2.0125,100.0,65.0,Medium,12.656250000000002,0.0,93.91258318209317,25.110641636418634,Low,-0.13944000000000345,4.256661309384458e-15,862,10,2016,Complete
5623,S5300,KILIMANJARO ISLAMIC SECONDARY SCHOOL,ARUSHA,2025,2.0123,100.0,61.0,Medium,12.653750000000002,0.0,93.91258318209317,25.109391636418636,Low,-0.03202000000000388,4.256661309384458e-15,862,10,2016,Complete
5624,S4900,MKUZA GIRLS' SECONDARY SCHOOL,PWANI,2025,2.5965,100.0,36.0,Small,19.956249999999997,0.0,75.64102564102569,25.106330128205137,Low,-0.15143999999999797,4.256661309384458e-15,965,10,2016,Complete
5625,S4363,RHEC SECONDARY SCHOOL,KAGERA,2025,2.5926,100.0,26.0,Small,19.9075,0.0,75.64102564102569,25.081955128205138,Low,-0.019280000000004953,4.256661309384458e-15,965,10,2016,Complete
5626,S3983,ULAMBYA SECONDARY SCHOOL,MBEYA,2025,2.5914,100.0,22.0,Small,19.892500000000002,0.0,75.64102564102569,25.074455128205138,Low,-0.19034000000001328,4.256661309384458e-15,965,10,2016,Complete
5627,S1518,THOMAS MORE SECONDARY SCHOOL,SONGWE,2025,2.5857,100.0,34.0,Small,19.821250000000003,0.0,75.64102564102569,25.03883012820514,Low,-0.17479000000000514,4.256661309384458e-15,965,10,2016,Complete
5628,S0243,USANGI GIRLS' SECONDARY SCHOOL,KILIMANJARO,2025,2.584,100.0,14.0,Small,19.8,0.0,75.64102564102569,25.028205128205137,Low,-0.37582000000000343,4.256661309384458e-15,965,10,2016,Complete
5629,S5121,HOPE AND JOY SECONDARY SCHOOL,DAR ES SALAAM,2025,1.9562,100.0,58.0,Medium,11.952499999999999,0.8928571428571296,93.91258318209317,25.026623779275774,Low,-0.04325000000000309,-0.1785714285714259,862,10,2016,Complete
5630,S0667,NYAISHOZI SECONDARY SCHOOL,KAGERA,2025,1.7644,99.4186046511628,172.0,Very Large,9.845697674418602,0.34577723378200503,100.0,25.026582007343904,Low,-0.010910000000000034,-0.069155446756401,856,10,2016,Complete
5631,S1002,AL MADRASA TUS SAIFIYA TUL BURHANIYAH SEMINARY,DAR ES SALAAM,2025,2.5048,100.0,21.0,Small,18.81,1.5624999999999676,75.64102564102569,25.00195512820513,Low,-0.10748999999999885,-0.3124999999999935,965,10,2016,Complete
5632,S4933,MGUTWA SECONDARY SCHOOL,MANYARA,2025,2.5789,100.0,22.0,Small,19.73625,0.0,75.64102564102569,24.996330128205138,Low,-0.031660000000003845,4.256661309384458e-15,965,10,2016,Complete
5633,S1409,HAGAFILO SECONDARY SCHOOL,NJOMBE,2025,2.5783,100.0,16.0,Small,19.72875,0.0,75.64102564102569,24.99258012820514,Low,-0.084170000000007,4.256661309384458e-15,965,10,2016,Complete
5634,S1496,ST. AUGUSTINE NGARAMA SECONDARY SCHOOL,KAGERA,2025,2.5778,100.0,22.0,Small,19.722499999999997,0.0,75.64102564102569,24.989455128205137,Low,-0.1298400000000013,4.256661309384458e-15,965,10,2016,Complete
5635,S0310,FOREST HILL SECONDARY SCHOOL,MOROGORO,2025,1.7964,100.0,95.0,Large,9.955,0.0,100.0,24.9775,Low,-0.11894000000000227,0.2731860032486832,862,9,2017,Complete
5636,S5213,ST. JOACHIM BOYS' SECONDARY SCHOOL,KILIMANJARO,2025,1.7952,100.0,94.0,Large,9.94,0.0,100.0,24.97,Low,-0.045240000000001654,4.256661309384458e-15,862,10,2016,Complete
5637,S0235,BUKUMBI SECONDARY SCHOOL,MWANZA,2025,1.9876,100.0,51.0,Medium,12.345,0.0,93.91258318209317,24.955016636418634,Low,-0.3182400000000153,4.256661309384458e-15,862,10,2016,Complete
5638,S5093,ANNE MAKINDA SECONDARY SCHOOL,NJOMBE,2025,1.9871,100.0,66.0,Medium,12.338750000000001,0.0,93.91258318209317,24.951891636418637,Low,-0.13407000000000865,4.256661309384458e-15,862,10,2016,Complete
5639,S0266,REGINA MUNDI GIRLS' SECONDARY SCHOOL,MOROGORO,2025,2.5705,100.0,30.0,Small,19.63125,0.0,75.64102564102569,24.94383012820514,Low,-0.14601999999999907,4.256661309384458e-15,965,10,2016,Complete
5640,S3601,ILASI SECONDARY SCHOOL,SONGWE,2025,2.5675,100.0,22.0,Small,19.59375,0.0,75.64102564102569,24.92508012820514,Low,-0.09967000000000598,4.256661309384458e-15,965,10,2016,Complete
5641,S2878,BRIGHT ANGELS SECONDARY SCHOOL,PWANI,2025,2.567,100.0,36.0,Small,19.587500000000002,0.0,75.64102564102569,24.92195512820514,Low,-0.13296000000000516,4.256661309384458e-15,965,10,2016,Complete
5642,S2153,AQUINAS SECONDARY SCHOOL,MTWARA,2025,1.7863,100.0,77.0,Large,9.82875,0.0,100.0,24.914375,Low,-0.0917200000000023,0.34482758620689413,862,10,2016,Complete
5643,S0658,MWAMAPALALA SECONDARY SCHOOL,SIMIYU,2025,1.9806,100.0,65.0,Medium,12.257499999999999,0.0,93.91258318209317,24.911266636418635,Low,-0.08861000000000273,4.256661309384458e-15,862,10,2016,Complete
5644,S4856,TWIHULUMILE SECONDARY SCHOOL,MWANZA,2025,2.5643,100.0,34.0,Small,19.553749999999997,0.0,75.64102564102569,24.905080128205135,Low,-0.01047000000000338,0.5263157894738173,965,10,2016,Complete
5645,S4490,MBEZA SECONDARY SCHOOL,MARA,2025,2.5065,100.0,18.0,Small,18.83125,1.195999999996898,75.64102564102569,24.90263012820421,Low,0.00597999999998449,4.256661309384458e-15,965,10,2016,Complete
5646,S0630,NYEGINA SECONDARY SCHOOL,MARA,2025,1.9785,100.0,45.0,Medium,12.23125,0.0,93.91258318209317,24.898141636418636,Low,-0.25849000000000855,4.256661309384458e-15,862,10,2016,Complete
5647,S1436,GEORGE KONGOWE SECONDARY SCHOOL,DAR ES SALAAM,2025,2.563,100.0,25.0,Small,19.5375,0.0,75.64102564102569,24.89695512820514,Low,-0.14434000000000374,4.256661309384458e-15,965,10,2016,Complete
5648,S2632,NYALUSI SECONDARY SCHOOL,PWANI,2025,2.5625,100.0,20.0,Small,19.53125,0.0,75.64102564102569,24.89383012820514,Low,-0.19047627118643196,33.25000000000189,965,10,2016,Complete
5649,S5117,MARIST BOYS' SECONDARY SCHOOL,MWANZA,2025,1.6527,98.85057471264368,87.0,Large,8.733462643678163,1.7241379310345952,100.0,24.88397270114946,Low,-0.0007299999999978811,-0.344827586206919,862,10,2016,Complete
5650,S5952,FLORENCE GIRLS' SECONDARY SCHOOL,MWANZA,2025,2.5556,100.0,5.0,Small,19.445,0.0,75.64102564102569,24.85070512820514,Low,-0.24723999999997381,4.256661309384458e-15,965,5,2021,Complete
5651,S5232,ONE WORLD SECONDARY SCHOOL,KILIMANJARO,2025,2.5542,100.0,28.0,Small,19.4275,0.0,75.64102564102569,24.841955128205136,Low,-0.14066999999999605,0.33333333333341963,965,10,2016,Complete
5652,S5947,KILIMANJARO MODERN BOYS' SECONDARY SCHOOL,ARUSHA,2025,1.9693,100.0,53.0,Medium,12.11625,0.0,93.91258318209317,24.840641636418635,Low,-0.008889999999988612,4.256661309384458e-15,862,4,2022,Complete
5653,S4272,YESPA SECONDARY SCHOOL,MOROGORO,2025,2.5531,100.0,32.0,Small,19.41375,0.0,75.64102564102569,24.83508012820514,Low,-0.08177999999999307,4.256661309384458e-15,965,10,2016,Complete
5654,S0717,LAELA SECONDARY SCHOOL,RUKWA,2025,2.5519,100.0,33.0,Small,19.39875,0.0,75.64102564102569,24.82758012820514,Low,-0.22803000000001641,4.256661309384458e-15,965,10,2016,Complete
5655,S4538,SISTER'S OF USHIRIKA WA NEEMA SECONDARY SCHOOL,KATAVI,2025,2.5519,100.0,34.0,Small,19.39875,0.0,75.64102564102569,24.82758012820514,Low,-0.08103000000000457,0.20000000000004867,965,9,2017,Complete
5656,S0167,KIDUGALA LUTHERAN SEMINARY,NJOMBE,2025,1.7692,100.0,79.0,Large,9.615000000000002,0.0,100.0,24.8075,Low,-0.0727599999999986,4.256661309384458e-15,862,9,2016,Complete
5657,S5601,DR. JOHN CHACHA SECONDARY SCHOOL,MARA,2025,2.1435,100.0,30.0,Small,14.29375,8.413999999998891,75.64102564102569,24.799280128204806,Low,0.04206999999999446,4.256661309384458e-15,965,7,2019,Complete
5658,S5055,WETE ISLAMIC SECONDARY SCHOOL,KASKAZINI PEMBA,2025,2.5469,100.0,16.0,Small,19.33625,0.0,75.64102564102569,24.79633012820514,Low,-0.14828000000001385,1.4285714285714002,965,10,2016,Complete
5659,S5547,MUJUMUZI SECONDARY SCHOOL,GEITA,2025,2.5455,100.0,33.0,Small,19.31875,0.0,75.64102564102569,24.78758012820514,Low,-0.20179000000002847,0.4545454545455682,965,7,2019,Complete
5660,S1450,EFATHA SEMINARY,PWANI,2025,1.9606,100.0,46.0,Medium,12.007499999999999,0.0,93.91258318209317,24.786266636418635,Low,-0.17067000000001134,0.19607843137259612,862,10,2016,Complete
