school_id,school_name,region,latest_year,latest_gpa,latest_pass_rate,latest_sat,pass_rate_decline_score,subject_failure_score,trend_instability_score,risk_score,risk_level,pass_rate_slope,subject_failure_rate,subject_count,evidence_years,data_quality
S2078,MASABA SECONDARY SCHOOL,MARA,2025,4.2987,64.92537313432835,134.0,69.18556193068054,57.098765432098766,55.784011631646464,61.539057891395785,High,-6.918556193068054,57.098765432098766,9,10,Complete
S3960,KILIMARONDO SECONDARY SCHOOL,LINDI,2025,4.3539,80.0,45.0,65.88235294118032,56.386292834890966,60.760478155898866,61.49697247370908,High,-6.588235294118031,56.386292834890966,9,8,Complete
S1915,MADANYA NEW VISION SECONDARY SCHOOL,DODOMA,2019,4.25,40.0,5.0,48.181818181818656,80.48780487804878,60.14280368865862,61.461909842739686,High,-4.818181818181865,80.48780487804878,9,4,Complete
S1192,MAAWAL SECONDARY SCHOOL,TANGA,2025,3.6805,57.89473684210527,38.0,66.37340436962333,52.848101265822784,63.504086196407364,61.45501798651837,High,-6.637340436962333,52.848101265822784,11,10,Complete
S4521,MLINGA SECONDARY SCHOOL,TANGA,2025,4.231,73.91304347826086,23.0,54.17123371087875,59.883720930232556,70.89731561708346,60.902804448546306,High,-5.417123371087875,59.883720930232556,9,10,Complete
S4096,UMBUYA SECONDARY SCHOOL,IRINGA,2019,4.1769,83.33333333333334,24.0,57.72727272727122,58.22222222222222,67.1028468025063,60.68842979832705,High,-5.7727272727271215,58.22222222222222,10,4,Complete
S4380,TUSHIKAMANE SECONDARY SCHOOL,MOROGORO,2025,3.9568,79.43262411347519,282.0,65.8432529613446,45.578231292517,67.66971194968986,60.3116841571999,High,-6.58432529613446,45.578231292517,9,10,Complete
S0438,MASJID QUBAH MUSLIM SEMINARY,DAR ES SALAAM,2022,,0.0,48.0,0.0,100.0,100.0,60.0,Moderate,0.6741291753109123,100.0,14,6,Complete
S1641,KIGONGOI SECONDARY SCHOOL,TANGA,2025,4.3146,63.63636363636363,55.0,54.16938274081702,58.0046403712297,69.75190988233797,59.994718172397114,Moderate,-5.416938274081701,58.0046403712297,10,10,Complete
S4551,UWANDANI SECONDARY SCHOOL,KASKAZINI PEMBA,2025,4.3993,58.333333333333336,36.0,55.84992193599339,69.79166666666667,55.63089058640452,59.966735950318714,Moderate,-5.58499219359934,69.79166666666667,9,9,Complete
S0828,MUBONDO SECONDARY SCHOOL,KIGOMA,2025,4.0726,73.33333333333333,45.0,68.54652972300198,52.3943661971831,55.79886313537797,59.87658068896911,Moderate,-6.854652972300198,52.3943661971831,9,10,Complete
S2420,ZIWANI SECONDARY SCHOOL,KUSINI PEMBA,2025,4.4989,67.44186046511628,43.0,38.903785443780336,78.16091954022988,68.75575154452626,59.63651550293898,Moderate,-3.890378544378034,78.16091954022988,9,10,Complete
S3449,SAKAMI SECONDARY SCHOOL,DODOMA,2025,4.2539,73.52941176470588,34.0,56.49509803921846,60.13986013986014,62.107839774294995,59.27234918993392,Moderate,-5.6495098039218465,60.13986013986014,10,10,Complete
S4188,KIMAHA SECONDARY SCHOOL,DODOMA,2025,4.33,67.08860759493672,79.0,53.020789408774085,59.23344947735192,66.89497984609629,59.0468445605441,Moderate,-5.302078940877408,59.23344947735192,9,10,Complete
S3920,INGWE SECONDARY SCHOOL,MARA,2025,4.2935,72.72727272727273,220.0,65.1983494088773,59.312638580931264,48.86736837501403,58.53334185033451,Moderate,-6.519834940887731,59.312638580931264,10,10,Complete
S0490,SHEMSANGA SECONDARY SCHOOL,TANGA,2025,2.7792,68.18181818181817,44.0,44.5111492281378,35.656836461126005,100.0,58.50151062959292,Moderate,-4.4511149228137805,35.656836461126005,11,10,Complete
S5938,KITUMBI SECONDARY SCHOOL,TANGA,2025,4.1222,85.41666666666666,48.0,72.91666666665832,47.5,49.83629473503251,58.36755508717308,Moderate,-7.291666666665831,47.5,9,3,Limited trend history
S3496,CHUMBUNI SECONDARY SCHOOL,MJINI MAGHARIBI,2025,4.4065,68.69565217391305,230.0,45.18041407265846,67.09333333333333,66.06471213560954,58.019579269746245,Moderate,-4.518041407265846,67.09333333333333,11,10,Complete
S1906,ETARO SECONDARY SCHOOL,MARA,2025,4.1286,67.97385620915033,153.0,68.06600901230235,53.141970519782774,47.396836101486095,57.3880455913016,Moderate,-6.806600901230234,53.141970519782774,10,10,Complete
S5690,KAPENTA SECONDARY SCHOOL,RUKWA,2025,4.1132,80.0,90.0,69.39526009783884,45.45454545454546,52.814034155037525,57.23867792201043,Moderate,-6.939526009783884,45.45454545454546,10,4,Complete
S3781,MAKUKWE SECONDARY SCHOOL,MTWARA,2025,3.8036,94.16666666666667,120.0,46.00122850122852,38.76953125,88.89605152197328,56.70016623208339,Moderate,-4.600122850122852,38.76953125,11,10,Complete
S4893,CHIWATA SECONDARY SCHOOL,MTWARA,2025,4.3185,73.07692307692307,52.0,41.98444412729815,59.5360824742268,71.97771362084784,56.24791647944165,Moderate,-4.198444412729815,59.5360824742268,9,10,Complete
S3908,CHWAKA SECONDARY SCHOOL,KUSINI UNGUJA,2025,3.8786,78.37837837837837,37.0,65.1034940408792,42.94670846394985,57.669749424987785,56.22633498303297,Moderate,-6.510349404087919,42.94670846394985,11,10,Complete
S4214,MTUMACHI SECONDARY SCHOOL,MTWARA,2025,4.0892,89.0625,64.0,47.47815349542838,38.36206896551724,85.50140921146652,56.15030485126648,Moderate,-4.7478153495428375,38.36206896551724,10,10,Complete
S5442,QIBLATAIN SEMINARY,DAR ES SALAAM,2025,3.7424,86.27450980392157,102.0,53.6764705882376,35.20809898762654,80.30241082367735,56.1237411786862,Moderate,-5.36764705882376,35.20809898762654,12,8,Complete
S5463,MADANDI SECONDARY SCHOOL,KIGOMA,2025,3.9365,100.0,7.0,41.49933065595157,38.095238095238095,93.43664029365071,56.05929577904727,Moderate,-4.149933065595157,38.095238095238095,9,5,Complete
S5028,MTUA SECONDARY SCHOOL,LINDI,2025,4.1004,82.14285714285714,84.0,57.56079027355734,45.51386623164764,63.47454145701279,55.72083841602107,Moderate,-5.756079027355733,45.51386623164764,9,10,Complete
S6124,KALENGAKELU SECONDARY SCHOOL,MOROGORO,2025,4.0881,85.5072463768116,138.0,67.60939918390565,46.30163304514889,48.598471705111976,55.513791098640525,Moderate,-6.760939918390565,46.30163304514889,9,3,Limited trend history
S3024,MWANTINI SECONDARY SCHOOL,SHINYANGA,2025,4.0727,80.0,40.0,53.1089743589767,43.76996805111821,70.28238289748025,55.45929502817022,Moderate,-5.310897435897671,43.76996805111821,9,10,Complete
S4666,MISUNKUMILO SECONDARY SCHOOL,KATAVI,2025,4.0106,75.55555555555556,90.0,62.75174473433906,48.09384164222874,51.699392935282425,55.03866826698898,Moderate,-6.275174473433907,48.09384164222874,10,10,Complete
S2751,PANZUO SECONDARY SCHOOL,PWANI,2025,4.5964,50.0,56.0,34.58676067372082,75.88832487309645,61.134796630383505,54.94164072053231,Moderate,-3.4586760673720818,75.88832487309645,9,10,Complete
S4984,TOMONDO SECONDARY SCHOOL,MOROGORO,2025,4.3124,68.6046511627907,86.0,56.94293874220888,62.197092084006464,44.16929871103047,54.687092735394636,Moderate,-5.694293874220889,62.197092084006464,9,10,Complete
S2678,LYASA SECONDARY SCHOOL,IRINGA,2025,4.3965,63.888888888888886,36.0,36.67624521072451,64.01515151515152,69.35994070238851,54.68302574955181,Moderate,-3.667624521072451,64.01515151515152,9,10,Complete
S3879,IGANDUKA SECONDARY SCHOOL,SONGWE,2025,3.9439,77.77777777777779,45.0,44.6899224806231,49.48979591836735,72.59400150482423,54.501108219206714,Moderate,-4.46899224806231,49.48979591836735,10,10,Complete
S3681,EDI SECONDARY SCHOOL,MBEYA,2022,3.9691,60.0,15.0,66.56370656368641,48.8,43.992487799290835,54.46322896526181,Moderate,-6.656370656368641,48.8,10,7,Complete
S4598,MAKOKA SECONDARY SCHOOL,DAR ES SALAAM,2025,4.1111,72.5609756097561,328.0,56.470761658816905,53.76961347110601,51.60674584032378,54.2012124569557,Moderate,-5.64707616588169,53.76961347110601,11,10,Complete
S3699,KIZUMBI SECONDARY SCHOOL,SHINYANGA,2025,4.123,81.1881188118812,101.0,51.36702707156052,52.0,59.782150646912854,54.08145602269806,Moderate,-5.1367027071560525,52.0,12,10,Complete
S5318,KITESA MOUNTAIN SECONDARY SCHOOL,RUVUMA,2025,4.2381,83.33333333333334,12.0,50.000000000003276,46.42857142857143,66.7440421555059,53.95178407522451,Moderate,-5.000000000000328,46.42857142857143,7,9,Complete
S4946,NSONGWI JUU SECONDARY SCHOOL,MBEYA,2025,4.0125,76.78571428571429,56.0,59.537331502299295,48.027842227378194,52.370216221500314,53.93435013558327,Moderate,-5.9537331502299295,48.027842227378194,10,10,Complete
S3754,SAVIAK SECONDARY SCHOOL,DAR ES SALAAM,2025,4.5974,60.0,5.0,0.0,79.48717948717949,100.0,53.84615384615385,Moderate,12.999999999998634,79.48717948717949,8,9,Complete
S3521,KINYASINI PEMBA SECONDARY SCHOOL,KASKAZINI PEMBA,2025,4.276,76.11940298507463,67.0,32.730574384198874,60.886319845857415,74.40023245790908,53.6781954448095,Moderate,-3.2730574384198876,60.886319845857415,11,10,Complete
S2616,IMALASEKO SECONDARY SCHOOL,SIMIYU,2025,3.9637,76.59574468085107,47.0,54.68246292714542,46.29629629629629,58.859453567142026,53.419710129889665,Moderate,-5.468246292714542,46.29629629629629,12,10,Complete
S6327,KILIMANI KATI SECONDARY SCHOOL,RUVUMA,2025,4.0844,88.09523809523809,42.0,80.58608058604439,45.12987012987013,25.366520146520163,53.38334931733485,Moderate,-8.05860805860444,45.12987012987013,9,2,Limited trend history
S3566,MNARA SECONDARY SCHOOL,LINDI,2025,4.0239,79.3103448275862,116.0,57.8754578754597,46.889952153110045,53.11132211610749,53.15056543094914,Moderate,-5.78754578754597,46.889952153110045,9,10,Complete
S5197,BUJUMBA SECONDARY SCHOOL,KAGERA,2025,4.104,83.17307692307693,208.0,55.010180995477796,47.86063569682152,55.80390369092983,53.103434214516525,Moderate,-5.50101809954778,47.86063569682152,10,10,Complete
S6360,GREEN LANE SECONDARY SCHOOL,TABORA,2025,3.534,53.84615384615385,13.0,38.46153846152321,53.91304347826087,71.30541245787087,52.950152165448806,Moderate,-3.846153846152321,53.91304347826087,11,4,Complete
S4974,KURUI SECONDARY SCHOOL,PWANI,2025,4.3171,75.0,64.0,47.19587430113849,61.21593291404612,51.819866685509155,52.78908960032197,Moderate,-4.719587430113848,61.21593291404612,11,10,Complete
S5099,OLYMPUS SECONDARY SCHOOL,MARA,2024,2.8779,100.0,10.0,73.52941176470117,4.6511627906976685,72.21356046990215,52.47118168406041,Moderate,-7.352941176470117,4.6511627906976685,10,6,Complete
S1303,UROA SECONDARY SCHOOL,KUSINI UNGUJA,2025,4.109,82.22222222222221,45.0,40.81944272955519,51.98019801980198,68.43922406176573,52.45360371629239,Moderate,-4.081944272955519,51.98019801980198,11,10,Complete
S4021,YESHUA SECONDARY SCHOOL,DAR ES SALAAM,2023,4.6128,25.0,32.0,0.0,90.2834008097166,84.23290850921084,52.35489279567823,Moderate,9.172514619884097,90.2834008097166,9,8,Complete
S6587,BIRIKAU SECONDARY SCHOOL,KUSINI PEMBA,2025,4.0168,80.55555555555556,36.0,60.99033816425059,54.92537313432836,37.89577983447853,52.24248115634231,Moderate,-6.0990338164250595,54.92537313432836,11,3,Limited trend history
S4762,LIKOKONA SECONDARY SCHOOL,MTWARA,2025,4.148,82.43243243243244,74.0,48.910133043263485,56.743421052631575,51.656859528768244,52.08413739172534,Moderate,-4.891013304326348,56.743421052631575,11,10,Complete
S2170,BWAKIRACHINI SECONDARY SCHOOL,MOROGORO,2025,4.21,67.8082191780822,146.0,46.05487629605419,57.262804366078925,54.9436450360747,52.08388533906776,Moderate,-4.605487629605419,57.262804366078925,10,10,Complete
S1939,MAWENI SECONDARY SCHOOL,SONGWE,2025,4.0569,80.45977011494253,174.0,54.35901091830657,45.39568345323741,55.34702857668887,51.96641797630051,Moderate,-5.435901091830657,45.39568345323741,10,10,Complete
S0695,DODEANI TECH. SECONDARY SCHOOL,KASKAZINI PEMBA,2020,5.0,0.0,3.0,6.410256410242507,100.0,64.51186258050825,51.91766133824948,Moderate,-0.6410256410242507,100.0,9,3,Limited trend history
S5845,HILELA SECONDARY SCHOOL,RUVUMA,2025,3.9364,95.23809523809523,21.0,34.56375993019945,39.24050632911392,87.60107744466904,51.87797910421467,Moderate,-3.456375993019945,39.24050632911392,9,4,Complete
S4198,KWELU SECONDARY SCHOOL,IRINGA,2025,3.3568,100.0,5.0,72.7272727272638,10.810810810810807,65.01994424090849,51.840135606421306,Moderate,-7.272727272726379,10.810810810810807,9,10,Complete
S5206,IPETA SECONDARY SCHOOL,IRINGA,2025,4.0116,89.13043478260869,46.0,41.85971860182307,43.714285714285715,73.0871415294315,51.78431561384439,Moderate,-4.185971860182307,43.714285714285715,9,10,Complete
S6154,MIGUNGANI SECONDARY SCHOOL,MARA,2025,4.0422,80.43478260869566,276.0,77.4703557311906,44.918195339613284,24.037588932806347,51.67487757420213,Moderate,-7.747035573119058,44.918195339613284,9,2,Limited trend history
S4345,HONDOGO SECONDARY SCHOOL,DAR ES SALAAM,2025,4.1548,69.04761904761905,84.0,47.00126484435433,56.646525679758305,52.67700168228763,51.59756414635551,Moderate,-4.700126484435433,56.646525679758305,10,10,Complete
S3385,NKOASENGA SECONDARY SCHOOL,ARUSHA,2025,4.0347,78.21782178217822,101.0,57.551871348126696,43.069306930693074,51.494162688736736,51.38978942507962,Moderate,-5.755187134812669,43.069306930693074,10,10,Complete
S4335,MGAGAO SECONDARY SCHOOL,KILIMANJARO,2025,4.1652,77.27272727272727,44.0,46.87229437229828,50.29585798816568,57.9009683435859,51.207965648444784,Moderate,-4.687229437229828,50.29585798816568,9,10,Complete
S4634,MBOPO SECONDARY SCHOOL,DAR ES SALAAM,2025,3.9098,82.65895953757226,173.0,47.35225150424315,40.70932922127988,66.23764734281333,51.024993570925226,Moderate,-4.735225150424315,40.70932922127988,9,10,Complete
S2041,CHIUTA SECONDARY SCHOOL,LINDI,2025,3.8996,83.87096774193549,31.0,55.88063682587608,39.207048458149785,55.438509354586515,50.745922074171325,Moderate,-5.588063682587609,39.207048458149785,9,10,Complete
S3619,MNOLELA SECONDARY SCHOOL,LINDI,2025,4.1829,77.52808988764045,89.0,33.48354881868302,56.42965204236006,67.64946526102139,50.61715471848764,Moderate,-3.348354881868302,56.42965204236006,10,10,Complete
S1046,TUMBATU SECONDARY SCHOOL,KASKAZINI UNGUJA,2025,4.1341,76.13636363636364,88.0,51.489143916388144,46.82230869001297,52.939132647880854,50.5240899679234,Moderate,-5.148914391638815,46.82230869001297,12,10,Complete
S5085,KIDO ISLAMIC SEMINARY,KAGERA,2025,3.7863,100.0,19.0,63.63636363635244,29.375,54.08044727940455,50.49117963836234,Moderate,-6.363636363635244,29.375,12,10,Complete
S1597,MBOKOMU SECONDARY SCHOOL,KILIMANJARO,2025,3.8037,90.1639344262295,61.0,48.84121910937221,36.56716417910447,66.48606202162334,50.45245550396723,Moderate,-4.884121910937221,36.56716417910447,10,10,Complete
S6283,KIBENA NJOMBE SECONDARY SCHOOL,NJOMBE,2025,4.0408,81.70731707317073,82.0,71.81571815714925,48.044692737430175,24.368929539295387,50.45037394587737,Moderate,-7.181571815714925,48.044692737430175,10,2,Limited trend history
S5908,NYABIRONGO SECONDARY SCHOOL,MARA,2025,4.3294,63.793103448275865,58.0,35.477000156301074,54.205607476635514,66.55674258421625,50.41950508077596,Moderate,-3.5477000156301073,54.205607476635514,9,4,Complete
S5430,KAOZYA SECONDARY SCHOOL,MOROGORO,2024,4.2775,91.66666666666666,12.0,34.09090909091672,51.886792452830186,70.57698046361517,50.375495511300294,Moderate,-3.4090909090916717,51.886792452830186,10,6,Complete
S3413,LIPARAMBA SECONDARY SCHOOL,RUVUMA,2025,4.1184,87.6923076923077,65.0,44.86752136752203,44.70338983050848,63.094586056840434,50.28640131321349,Moderate,-4.486752136752203,44.70338983050848,9,10,Complete
S2829,IPELELE SECONDARY SCHOOL,NJOMBE,2025,4.1357,77.35849056603774,53.0,48.480083857447134,47.48743718592965,55.07677752571231,50.161297956471444,Moderate,-4.848008385744714,47.48743718592965,9,10,Complete
S4849,AUREKE SECONDARY SCHOOL,DAR ES SALAAM,2019,3.9248,88.88888888888889,9.0,38.01560758082294,42.6829268292683,73.67584159011037,50.11387355814278,Moderate,-3.8015607580822937,42.6829268292683,12,4,Complete
S6942,KIDIMNI SECONDARY SCHOOL,KUSINI UNGUJA,2025,4.198,82.85714285714286,35.0,66.16541353380481,57.67918088737201,19.74635338345867,49.69382569477113,Moderate,-6.61654135338048,57.67918088737201,9,2,Limited trend history
S2034,MIYUJI SECONDARY SCHOOL,DODOMA,2025,3.9954,78.11447811447812,297.0,56.442554174661886,45.90237348858038,44.24467713138654,49.62113685585483,Moderate,-5.644255417466189,45.90237348858038,13,10,Complete
S6152,MANYAMANYAMA SECONDARY SCHOOL,MARA,2025,4.1678,80.0,135.0,72.54901960781038,49.33469805527124,19.252254901960796,49.59569373029376,Moderate,-7.254901960781037,49.33469805527124,9,2,Limited trend history
S1855,BUTIAMA SECONDARY SCHOOL,MARA,2025,4.0294,77.48091603053436,262.0,59.62876246529084,48.41351074718526,36.71435036750995,49.3898633205249,Moderate,-5.962876246529084,48.41351074718526,9,10,Complete
S4297,KALUMELE SECONDARY SCHOOL,TANGA,2025,4.3107,67.56756756756756,37.0,29.612745158857674,63.50148367952522,61.43861425173522,49.327127442921196,Moderate,-2.9612745158857674,63.50148367952522,10,10,Complete
S4792,KONJE SECONDARY SCHOOL,TANGA,2025,4.3093,68.29268292682927,41.0,47.50843212766437,57.668711656441715,43.20490013876727,49.26545638962844,Moderate,-4.750843212766437,57.668711656441715,10,10,Complete
S4698,KORIDO SECONDARY SCHOOL,RUVUMA,2025,4.2932,82.22222222222221,45.0,31.958443854991913,61.15942028985507,60.26120398189984,49.20956482352324,Moderate,-3.1958443854991914,61.15942028985507,10,10,Complete
S4528,MUHUGI SECONDARY SCHOOL,TABORA,2025,4.0103,79.06976744186046,43.0,49.36212624585159,46.177370030581045,51.16294307962119,48.946944431401306,Moderate,-4.936212624585159,46.177370030581045,9,9,Complete
S4403,MABIBO SECONDARY SCHOOL,DAR ES SALAAM,2025,4.1797,79.88980716253444,363.0,38.603657705597904,56.73342541436464,54.83198388926475,48.91108587332798,Moderate,-3.8603657705597905,56.73342541436464,10,10,Complete
S3328,KIGOMBE SECONDARY SCHOOL,TANGA,2025,4.2426,76.92307692307693,52.0,49.434590072890735,58.19477434679335,38.87964460216091,48.896161713842574,Moderate,-4.943459007289074,58.19477434679335,10,10,Complete
S4057,MKONJOWANO SECONDARY SCHOOL,MTWARA,2025,3.9512,89.58333333333334,48.0,31.250000000001943,49.135802469135804,72.06389231300768,48.85990843464383,Moderate,-3.1250000000001945,49.135802469135804,11,10,Complete
S0759,GAIRO SECONDARY SCHOOL,MOROGORO,2025,4.069,82.64150943396227,265.0,43.433496389474826,46.2360369111219,58.68592318920474,48.84998658588792,Moderate,-4.343349638947482,46.2360369111219,13,10,Complete
S3222,KIJICHI SECONDARY SCHOOL,DAR ES SALAAM,2025,4.1665,77.38095238095238,504.0,37.2717963503917,55.01482213438735,58.03120647749007,48.82252712371991,Moderate,-3.7271796350391706,55.01482213438735,13,10,Complete
S0628,KIRONGAYA SECONDARY SCHOOL,KILIMANJARO,2025,3.7862,88.73239436619718,71.0,36.27317263263475,36.8,75.48853712946273,48.19583019189271,Moderate,-3.6273172632634747,36.8,14,10,Complete
S5649,NYANZWA SECONDARY SCHOOL,IRINGA,2025,4.3652,64.86486486486487,37.0,34.99820843570688,61.25461254612546,52.09974299733129,48.00559003731978,Moderate,-3.4998208435706877,61.25461254612546,9,5,Complete
S2291,CHANZURU SECONDARY SCHOOL,MOROGORO,2025,4.249,72.46376811594203,138.0,26.474884533448723,56.45933014354067,67.1187588335136,47.66338050649577,Moderate,-2.6474884533448724,56.45933014354067,10,10,Complete
S2486,THAWI SECONDARY SCHOOL,DODOMA,2025,4.3195,76.31578947368422,38.0,36.94748985185899,61.63522012578616,47.88286228495475,47.63442066396587,Moderate,-3.694748985185899,61.63522012578616,10,10,Complete
S3727,MALOCHO SECONDARY SCHOOL,MTWARA,2025,4.1373,89.1891891891892,74.0,42.7981323063291,53.32225913621262,47.982876974106915,47.5107937556275,Moderate,-4.27981323063291,53.32225913621262,10,10,Complete
S5974,RUBONDO-CHATO SECONDARY SCHOOL,GEITA,2025,3.7817,95.83333333333334,120.0,33.48971163599368,35.10971786833855,78.28273092807694,47.413619293322114,Moderate,-3.348971163599368,35.10971786833855,11,4,Complete
S1695,KUTUKUTU SECONDARY SCHOOL,MOROGORO,2025,4.1427,75.0,120.0,28.073036018565002,55.34308211473566,65.22293979492791,47.39902098032507,Moderate,-2.8073036018565003,55.34308211473566,10,10,Complete
S6039,MAJIMOTO HILLS SECONDARY SCHOOL,MARA,2025,3.8058,94.91525423728814,59.0,40.099810383536436,30.532786885245898,73.9285032701588,47.37831120003598,Moderate,-4.009981038353644,30.532786885245898,10,4,Complete
S1084,VUMA SECONDARY SCHOOL,RUKWA,2025,4.1584,75.69060773480662,181.0,46.622697762832864,49.62349397590361,44.99147211827377,47.03356893338636,Moderate,-4.662269776283287,49.62349397590361,10,10,Complete
S2714,NYABIWE SECONDARY SCHOOL,MARA,2025,4.305,66.66666666666666,39.0,21.50657894737594,56.25,71.82927996980203,47.026415569890986,Moderate,-2.1506578947375936,56.25,9,10,Complete
S4038,MSEKE SECONDARY SCHOOL,IRINGA,2025,4.1157,81.25,48.0,51.10635237404353,50.824175824175825,37.49200644607989,46.93739563069413,Moderate,-5.110635237404353,50.824175824175825,10,10,Complete
